id,location,longitude,latitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,host_is_superhost,instant_bookable,cancellation_policy,tv,air_conditioning,balcony_patio,bed_linen,outdoor_space,breakfast,coffee_machine,cooking_equip,white_goods,child_friendly,parking,greet_by_host,internet,long_term_stay,pets,private_entrance,security_system,self_checkin,gym,review_scores_rating_under80,review_scores_rating_80_94,review_scores_rating_95_100,review_scores_rating_unknown
27595030,Chicago,-87.64175,41.898,Apartment,Entire home/apt,2,1,1,1,90,0,0,1,0,2,3,28,98,FALSE,FALSE,moderate,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
27605754,Chicago,-87.65351,41.85612,Apartment,Entire home/apt,4,1,2,2,125,0,50,1,25,2,1125,26,98,FALSE,FALSE,moderate,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
27606775,Chicago,-87.66165,41.96445,Apartment,Entire home/apt,6,1,2,3,70,0,60,1,0,1,150,62,93,FALSE,FALSE,strict,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
27607085,Chicago,-87.65764,41.98381,Apartment,Entire home/apt,3,1,0,1,100,0,50,1,0,1,150,29,96,FALSE,FALSE,strict,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0
27607180,Chicago,-87.6575,41.98198,Apartment,Entire home/apt,5,1,1,3,100,0,55,1,0,1,150,63,97,FALSE,FALSE,strict,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0
27607283,Chicago,-87.65595,41.98364,Apartment,Entire home/apt,4,1,1,2,100,0,50,1,0,1,150,43,91,FALSE,FALSE,strict,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
27629667,Chicago,-87.69658,41.9221,Apartment,Entire home/apt,4,1,1,2,139,250,49,4,25,2,1125,84,91,FALSE,FALSE,moderate,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
27635399,Chicago,-87.66988,41.8946,Apartment,Private room,2,1,1,1,64,0,50,1,0,1,1125,3,73,FALSE,TRUE,strict,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
27637596,Chicago,-87.69575,41.90914,Apartment,Entire home/apt,6,1,2,3,150,0,65,4,10,1,30,22,95,TRUE,FALSE,strict,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
27638781,Chicago,-87.60719,41.80281,Apartment,Entire home/apt,7,1,3,3,160,175,100,7,20,2,30,34,99,TRUE,TRUE,moderate,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
27639463,Chicago,-87.6559,41.95211,Apartment,Entire home/apt,5,1,2,2,145,0,75,4,20,3,1125,102,100,TRUE,TRUE,moderate,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
27660366,Chicago,-87.68917,41.92544,Apartment,Private room,2,1,1,1,32,0,0,1,0,1,28,13,100,FALSE,FALSE,flexible,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
27662477,Chicago,-87.66245,41.89799,Apartment,Entire home/apt,6,1,2,3,157,250,75,4,35,1,1125,31,92,FALSE,TRUE,flexible,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
27673058,Chicago,-87.64517,41.94206,Apartment,Entire home/apt,4,1,1,1,120,100,50,2,10,1,1125,44,84,FALSE,TRUE,strict,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
27693443,Chicago,-87.67303,41.9841,Apartment,Private room,2,1,1,0,45,0,20,2,0,1,1125,20,93,FALSE,TRUE,moderate,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
27694440,Chicago,-87.67387,41.99889,House,Entire home/apt,4,1,1,2,87,0,30,1,0,1,1125,42,98,TRUE,FALSE,strict,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0
27695343,Chicago,-87.64225,41.8789,Apartment,Private room,2,1.5,0,1,10,0,0,1,0,1,30,103,90,FALSE,TRUE,flexible,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
27695844,Chicago,-87.64311,41.94436,House,Private room,2,1,1,1,69,0,25,2,49,1,5,64,98,TRUE,TRUE,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
27705023,Chicago,-87.67617,41.91876,Apartment,Entire home/apt,4,1,1,2,100,200,50,2,30,2,30,149,99,TRUE,FALSE,moderate,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0
27708003,Chicago,-87.65596,41.9819,Apartment,Entire home/apt,5,1,1,2,100,0,55,1,0,1,150,36,95,FALSE,FALSE,strict,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
27721072,Chicago,-87.70947,41.81276,House,Private room,2,1,1,1,55,0,45,1,15,1,1125,13,100,TRUE,TRUE,flexible,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0
27723393,Chicago,-87.66401,41.92109,Apartment,Entire home/apt,6,2,2,2,149,500,71,1,12,1,21,23,100,TRUE,FALSE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0
27730241,Chicago,-87.65905,41.85528,Apartment,Private room,2,1,1,1,90,0,0,1,0,12,17,0,101,FALSE,TRUE,flexible,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27732324,Chicago,-87.65475,41.94435,Apartment,Entire home/apt,6,2,3,3,153,500,85,2,25,2,1125,37,99,TRUE,FALSE,moderate,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
27732402,Chicago,-87.6822,41.87865,Apartment,Entire home/apt,3,1,1,1,68,0,0,2,12,31,185,2,100,FALSE,TRUE,moderate,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0
27732644,Chicago,-87.66354,41.86796,Apartment,Private room,2,1,1,1,62,0,15,1,0,1,1125,69,99,TRUE,FALSE,moderate,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
27735414,Chicago,-87.58859,41.78929,House,Entire home/apt,4,1.5,2,2,100,0,60,1,0,2,90,11,98,TRUE,TRUE,moderate,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
27736366,Chicago,-87.62244,41.89131,Apartment,Entire home/apt,6,1.5,1,3,300,0,0,4,75,2,3,2,100,FALSE,TRUE,moderate,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
27749817,Chicago,-87.63937,41.93456,Apartment,Entire home/apt,4,1,1,2,120,0,60,2,30,3,14,16,91,FALSE,TRUE,moderate,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
27751590,Chicago,-87.67095,41.90684,Apartment,Entire home/apt,5,1,1,2,175,500,120,2,25,1,1125,44,96,TRUE,TRUE,moderate,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
27752141,Chicago,-87.69536,41.91793,Apartment,Entire home/apt,3,1,1,2,120,0,50,1,0,3,30,0,101,FALSE,FALSE,strict,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1
27753738,Chicago,-87.66764,42.00384,Apartment,Private room,1,1,3,1,56,300,50,1,30,2,1125,9,100,TRUE,TRUE,strict,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
27757594,Chicago,-87.56833,41.76637,Apartment,Entire home/apt,2,1,0,1,99,150,65,2,20,1,1125,14,91,FALSE,FALSE,strict,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0
27757666,Chicago,-87.56638,41.7663,Apartment,Entire home/apt,2,1,0,1,99,150,65,2,25,2,1125,15,91,FALSE,FALSE,strict,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
27761744,Chicago,-87.67966,41.93874,House,Private room,2,1.5,1,1,150,0,25,2,25,1,30,29,94,FALSE,FALSE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0
27765403,Chicago,-87.77004,41.97355,Apartment,Entire home/apt,6,1,3,3,119,0,119,3,20,1,360,15,100,TRUE,FALSE,strict,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0
27781811,Chicago,-87.71011,41.91446,Apartment,Entire home/apt,5,2,2,2,139,0,59,1,0,2,1125,15,98,FALSE,TRUE,flexible,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
27783440,Chicago,-87.64458,41.94436,House,Entire home/apt,12,3.5,3,5,399,250,99,6,49,1,1125,45,97,TRUE,FALSE,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
27784037,Chicago,-87.63533,41.85458,House,Entire home/apt,8,2,3,4,243,500,119,4,10,2,15,77,98,TRUE,FALSE,strict,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
27784422,Chicago,-87.64335,41.94482,House,Private room,4,1,1,3,69,0,25,2,49,1,5,53,99,TRUE,TRUE,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
27785167,Chicago,-87.65665,41.8967,Apartment,Entire home/apt,2,1,0,1,90,0,40,1,0,2,1125,156,97,TRUE,TRUE,strict,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
27785491,Chicago,-87.6406,41.90574,Apartment,Entire home/apt,6,1,2,3,150,2000,50,4,60,2,28,52,98,TRUE,FALSE,flexible,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
27788525,Chicago,-87.63259,41.85356,Apartment,Entire home/apt,12,2,4,8,381,500,150,9,25,1,365,22,95,TRUE,TRUE,strict,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
27799542,Chicago,-87.68597,41.89188,Apartment,Entire home/apt,6,2,2,2,115,0,75,4,10,2,29,7,94,FALSE,TRUE,flexible,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0
27801487,Chicago,-87.58664,41.76092,House,Entire home/apt,6,1,2,4,78,200,100,4,15,3,28,25,98,FALSE,FALSE,moderate,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
27801910,Chicago,-87.65507,41.95165,House,Private room,2,1,1,1,150,0,45,1,0,3,7,11,100,TRUE,FALSE,flexible,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
27804909,Chicago,-87.65614,41.75392,Apartment,Entire home/apt,8,1,3,3,210,350,45,3,25,1,7,2,100,FALSE,FALSE,strict,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
27806166,Chicago,-87.72001,41.92682,Apartment,Entire home/apt,4,1,1,1,115,0,50,2,25,1,1125,69,97,TRUE,FALSE,moderate,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0
27814729,Chicago,-87.72375,41.85319,House,Private room,3,2,1,5,35,200,35,1,0,7,1125,0,101,FALSE,TRUE,strict,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
27829701,Chicago,-87.65677,41.89293,Apartment,Entire home/apt,5,1,2,2,180,0,0,1,0,3,1125,1,100,FALSE,FALSE,strict,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
27830278,Chicago,-87.67186,41.8518,Apartment,Private room,2,1,1,1,40,0,25,1,35,1,30,7,97,FALSE,FALSE,flexible,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
27830773,Chicago,-87.5974,41.79943,House,Private room,2,1.5,1,1,75,0,15,2,15,2,360,27,86,FALSE,TRUE,moderate,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
27840679,Chicago,-87.61839,41.79838,Apartment,Entire home/apt,10,2,3,6,120,750,100,10,25,2,90,56,95,TRUE,TRUE,moderate,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
27849785,Chicago,-87.67829,41.93899,House,Private room,2,1.5,1,1,100,0,15,2,25,1,29,43,91,FALSE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0
27850387,Chicago,-87.61941,41.88734,Apartment,Entire home/apt,4,1,1,2,142,0,120,1,0,32,1124,2,100,TRUE,FALSE,flexible,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
27850608,Chicago,-87.63201,41.88738,Apartment,Entire home/apt,4,1,1,2,171,0,120,1,0,32,1124,1,100,TRUE,FALSE,strict,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
27853037,Chicago,-87.67991,41.85042,Apartment,Entire home/apt,4,1,2,2,74,0,0,2,10,31,300,2,100,FALSE,TRUE,moderate,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0
27872315,Chicago,-87.66424,41.96387,Apartment,Entire home/apt,5,1,1,2,90,0,80,3,10,2,1125,69,98,TRUE,FALSE,moderate,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0
27872688,Chicago,-87.66895,41.97996,Apartment,Entire home/apt,6,1,3,4,220,125,125,1,0,3,42,68,91,FALSE,FALSE,strict,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0
27878561,Chicago,-87.66144,41.87363,Apartment,Entire home/apt,5,1,2,3,146,0,75,4,35,2,1125,57,98,TRUE,TRUE,strict,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0
27879762,Chicago,-87.62498,41.88443,Apartment,Private room,2,1,1,1,84,0,0,1,0,10,1125,0,101,FALSE,FALSE,flexible,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
27890313,Chicago,-87.65608,41.75285,House,Private room,2,1,1,1,59,100,0,1,0,2,90,3,100,FALSE,FALSE,strict,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
27897330,Chicago,-87.61781,41.84618,Apartment,Private room,2,1,1,1,110,500,80,1,50,1,365,21,100,TRUE,TRUE,moderate,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0
27904293,Chicago,-87.61435,41.81065,Apartment,Entire home/apt,6,2,2,5,99,250,65,6,0,2,1125,30,88,FALSE,FALSE,flexible,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
27904602,Chicago,-87.62562,41.85908,Apartment,Entire home/apt,6,2,2,2,199,450,70,6,15,2,1125,79,96,TRUE,FALSE,strict,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0
27907713,Chicago,-87.72629,41.91424,House,Private room,2,1,1,1,40,0,0,1,0,5,1125,0,101,FALSE,FALSE,moderate,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27923148,Chicago,-87.64729,41.93165,Apartment,Entire home/apt,4,1,0,2,128,0,50,2,10,1,1125,93,98,TRUE,TRUE,moderate,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0
27923242,Chicago,-87.62171,41.84269,Apartment,Private room,2,1,1,1,70,0,25,1,0,1,4,3,87,FALSE,TRUE,strict,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
27927847,Chicago,-87.62757,41.89119,Apartment,Entire home/apt,4,1,1,2,239,0,59,2,15,1,4,11,98,FALSE,FALSE,moderate,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
27928805,Chicago,-87.63251,41.88816,Apartment,Entire home/apt,2,1,0,1,145,300,89,2,30,2,1125,10,100,FALSE,TRUE,strict,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0
27931112,Chicago,-87.63412,41.88962,Apartment,Entire home/apt,2,1,0,1,145,300,89,2,30,2,1125,24,93,FALSE,TRUE,strict,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0
27931232,Chicago,-87.63384,41.88789,Apartment,Entire home/apt,4,2,2,2,250,300,129,4,30,2,1125,5,84,FALSE,TRUE,strict,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0
27931335,Chicago,-87.63388,41.88946,Apartment,Entire home/apt,4,2,2,2,250,300,129,4,30,2,1125,24,98,FALSE,TRUE,strict,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0
27936289,Chicago,-87.63081,41.87072,Apartment,Entire home/apt,4,1,1,1,188,250,75,1,0,2,29,58,99,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0
27945883,Chicago,-87.76875,41.99575,Apartment,Private room,2,2,1,1,40,100,5,1,0,1,3,26,92,FALSE,FALSE,flexible,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
27951328,Chicago,-87.71648,41.94093,Apartment,Entire home/apt,6,1,2,3,100,0,30,4,20,1,14,167,98,TRUE,TRUE,moderate,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
27961613,Chicago,-87.58264,41.80016,Apartment,Entire home/apt,3,1,1,1,23,200,60,2,34,1,1125,78,95,FALSE,FALSE,moderate,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
27962066,Chicago,-87.58398,41.79477,Apartment,Entire home/apt,3,2,1,1,23,200,78,2,34,1,1125,67,93,FALSE,FALSE,moderate,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
27962306,Chicago,-87.76895,41.92407,House,Private room,2,1,1,2,40,0,10,2,10,1,1125,30,82,FALSE,TRUE,moderate,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27962742,Chicago,-87.58326,41.79834,Apartment,Entire home/apt,2,1,0,1,21,200,60,2,34,1,1125,71,98,FALSE,FALSE,moderate,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
27963346,Chicago,-87.691,41.901,Apartment,Entire home/apt,5,1,2,2,21,200,78,4,34,1,1125,103,97,FALSE,FALSE,moderate,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
27965387,Chicago,-87.63075,41.87109,Apartment,Entire home/apt,4,1,1,1,194,250,75,1,0,2,29,40,100,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0
27965743,Chicago,-87.63211,41.87096,Apartment,Entire home/apt,6,2,2,4,257,250,75,1,0,2,29,55,97,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0
27965794,Chicago,-87.6474,41.93969,Apartment,Entire home/apt,4,1,1,1,149,0,39,1,0,2,7,37,98,TRUE,FALSE,moderate,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
27966419,Chicago,-87.63056,41.86915,Apartment,Entire home/apt,6,2,2,3,273,250,75,1,0,2,29,36,96,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0
27966580,Chicago,-87.63127,41.87079,Apartment,Entire home/apt,6,2,2,3,273,250,75,1,0,2,28,60,98,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0
27966715,Chicago,-87.63214,41.87001,Apartment,Entire home/apt,6,2,2,3,288,250,75,1,0,2,29,60,95,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0
27980378,Chicago,-87.79454,41.98072,House,Private room,2,1,1,1,41,0,25,2,30,2,10,6,97,FALSE,TRUE,flexible,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0
27987717,Chicago,-87.69648,41.91529,Apartment,Entire home/apt,8,1,3,3,150,0,25,4,15,1,1125,5,88,FALSE,TRUE,strict,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
27990355,Chicago,-87.65264,41.93814,Apartment,Entire home/apt,6,1,3,3,250,0,50,2,25,2,1125,12,97,TRUE,TRUE,strict,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0
27996059,Chicago,-87.59369,41.77392,Apartment,Private room,4,1,1,1,50,0,20,2,10,1,8,31,97,TRUE,TRUE,flexible,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
28005205,Chicago,-87.71154,41.93877,House,Entire home/apt,2,1,1,1,80,200,0,2,50,3,31,30,94,FALSE,FALSE,flexible,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
28015605,Chicago,-87.65399,41.96248,Apartment,Entire home/apt,2,1,1,1,75,0,0,1,0,3,10,5,100,TRUE,TRUE,strict,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0
28025633,Chicago,-87.66099,41.89301,Apartment,Entire home/apt,4,1,2,2,175,0,65,4,25,2,1125,5,96,TRUE,TRUE,flexible,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
28033317,Chicago,-87.69643,41.91387,Apartment,Private room,2,1,1,1,50,0,0,1,0,1,1125,31,83,FALSE,TRUE,strict,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
28038465,Chicago,-87.58745,41.76766,House,Entire home/apt,6,2,2,2,100,0,0,1,0,2,29,54,97,TRUE,FALSE,strict,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0
28045018,Chicago,-87.61663,41.83513,Apartment,Private room,4,1,2,1,185,100,175,1,100,2,1125,1,60,FALSE,TRUE,strict,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
28047906,Chicago,-87.64175,41.88162,Apartment,Entire home/apt,2,1,1,1,96,0,0,1,0,1,1125,0,101,FALSE,TRUE,flexible,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28048295,Chicago,-87.63275,41.90256,Apartment,Entire home/apt,2,1,0,1,48,100,0,1,0,30,45,3,100,FALSE,FALSE,flexible,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
28052283,Chicago,-87.64621,41.93697,Apartment,Entire home/apt,5,1,1,2,143,100,50,3,15,2,1125,6,97,FALSE,TRUE,moderate,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
28052689,Chicago,-87.71753,41.93885,Apartment,Entire home/apt,3,1,1,1,95,0,150,2,30,31,1125,1,100,FALSE,TRUE,strict,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
28052932,Chicago,-87.6948,41.91587,Apartment,Private room,2,1,1,1,50,0,0,1,0,1,1125,71,79,FALSE,TRUE,strict,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
28078561,Chicago,-87.66248,41.89426,Apartment,Entire home/apt,4,1,2,2,130,0,25,1,0,2,8,15,100,TRUE,TRUE,moderate,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0
28078703,Chicago,-87.64305,41.87855,Apartment,Private room,3,1,0,3,10,0,0,1,0,1,30,136,90,FALSE,TRUE,flexible,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0
28079060,Chicago,-87.67845,41.85064,Apartment,Entire home/apt,6,1,2,3,210,0,60,6,25,3,365,36,97,TRUE,TRUE,strict,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
28079181,Chicago,-87.64387,41.87774,Apartment,Private room,2,1,0,1,10,0,0,1,0,1,30,115,92,FALSE,TRUE,flexible,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0
28083994,Chicago,-87.65958,41.92564,Apartment,Entire home/apt,6,1,2,3,200,500,40,1,0,7,1125,7,97,FALSE,FALSE,moderate,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
28103900,Chicago,-87.65554,41.94929,Apartment,Entire home/apt,7,1,2,3,171,300,50,1,0,1,1125,101,98,TRUE,FALSE,flexible,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
28108782,Chicago,-87.6339,41.89432,Apartment,Entire home/apt,1,1,0,1,150,0,0,1,0,32,1125,1,100,FALSE,TRUE,flexible,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28115625,Chicago,-87.65461,41.89627,Apartment,Entire home/apt,3,1,0,2,215,0,80,2,30,1,29,4,95,FALSE,TRUE,strict,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
28123117,Chicago,-87.69539,41.91614,Apartment,Private room,2,1,1,1,45,0,0,1,5,1,1125,52,83,FALSE,TRUE,strict,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
28132761,Chicago,-87.66676,41.96346,Apartment,Entire home/apt,6,2,3,3,95,500,109,1,0,2,1124,58,100,TRUE,FALSE,moderate,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
28133230,Chicago,-87.69832,41.88274,Apartment,Entire home/apt,4,1,2,2,113,200,50,2,25,1,1125,17,91,FALSE,FALSE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0
28133387,Chicago,-87.6651,41.96335,Apartment,Entire home/apt,12,4,6,6,329,500,219,1,0,2,1124,4,100,TRUE,FALSE,strict,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
28135620,Chicago,-87.67465,42.00151,Apartment,Entire home/apt,10,2,3,4,161,0,0,4,5,2,1125,4,95,FALSE,TRUE,moderate,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
28138106,Chicago,-87.72998,41.94255,Apartment,Private room,1,1,1,1,33,175,40,1,45,31,1125,24,99,TRUE,FALSE,strict,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
